Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,82749413,24,21,3530,15722,430,0,147.0833333,204.3585759,1963,0,748.6666667,855.8692268,232.6542183,0.543810504,1880668.477,3621473.667,10100000,50,74100000,3220849.391,4313874.719,10100000,229,82700000,4135623.5,4489667.67,10100000,73,0,0,0,0,492,504,0.290032269,0.253778235,0,1963,418.5217391,664.0471783,440958.6551,0,0,0,1,0,0,0,0,0,427.8222222,147.0833333,748.6666667,492,0,0,0,0,0,0,24,3530,21,15722,8192,1181,23,20,2321096.167,5577623.194,13700000,36882,10000000.0,28009.42673,10100000,10000000,0
80,8561260,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,4.204988518,0.70083142,1712252.0,3827877.815,8559768,213,8561260,1712252.0,3827877.815,8559768,213,0,0.0,0.0,0,0,0,0,0,0,120,0,0.70083142,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,1492.0,0.0,1492,1492,8559768.0,0.0,8559768,8559768,1
21592,2844724,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,491.787604,2.109167708,568944.8,1264503.935,2830950,4,0,0.0,0.0,0,0,2835965,708991.25,1414640.194,2830950,4,1,0,0,0,20,112,0.351527951,1.757639757,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,256,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1257812.5,15625.0,85.33333333,107.9552376,207,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,7812.5,7812.5,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,32,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,375000.0,62500.0,32.0,0.0,32,32,32,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0,0,0,40,0,62500.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16196,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,55259,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,210517.7437,126.6761975,9209.833333,22289.48438,54707,5,508,254.0,289.9137803,459,49,55212,18404.0,31440.29442,54707,5,0,0,0,0,72,92,54.28979895,72.3863986,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,49936,4,2,172,142,43,43,43.0,0.0,71,71,71.0,0.0,6288.048702,120.1537969,9987.2,14918.94146,33455,3,16478,5492.666667,9467.705125,16425,4,3,3.0,0.0,3,3,0,0,0,0,104,40,80.10253124,40.05126562,43,71,51.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,59.5,43.0,71.0,104,0,0,0,0,0,0,4,172,2,142,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,91774688,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,127.0829709,0.130755007,8343153.455,24000000.0,80300000,4,90200000,12900000.0,29900000.0,80300000,4,1537213,512404.3333,886772.5856,1536361,5,0,0,0,0,172,92,0.087170005,0.043585002,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1691.0,0.0,1691,1691,45100000.0,49700000.0,80300000,9979053,1
18293,4184423,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,10.03722616,1.672871027,697403.8333,1693417.61,4154039,1,0,0.0,0.0,0,0,4175885,835177.0,1855321.579,4154039,1,0,0,0,0,20,120,0.238981575,1.433889451,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,177,2,2,132,196,66,66,66.0,0.0,98,98,98.0,0.0,1853107.345,22598.87006,59.0,96.99484522,171,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11299.43503,11299.43503,66,98,78.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,98.5,66.0,98.0,40,0,0,0,0,0,0,2,132,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
33327,5554231,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,7.561802885,1.260300481,925705.1667,2260731.861,5540400,5,0,0.0,0.0,0,0,5545854,1109170.8,2477133.099,5540400,5,0,0,0,0,20,120,0.180042926,1.080257555,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,13831.0,0.0,13831,13831,5540400.0,0.0,5540400,5540400,0
29184,11331708,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,123.9883696,0.617735649,1888618.0,4608999.825,11300000,0,0,0.0,0.0,0,0,11300000,2261336.8,5050911.25,11300000,0,1,0,0,0,20,132,0.08824795,0.529487699,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,35029.0,0.0,35029,35029,11300000.0,0.0,11300000,11300000,0
58801,8113413,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.437096941,0.739516157,1622682.6,3617441.197,8093752,1,0,0.0,0.0,0,0,8104747,2026186.75,4045046.818,8093752,1,0,0,0,0,20,100,0.123252693,0.616263464,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,19661.0,0.0,19661,19661,8093752.0,0.0,8093752,8093752,0
53,264,2,2,76,262,38,38,38.0,0.0,131,131,131.0,0.0,1280303.03,15151.51515,88.0,145.4922678,256,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,80,7575.757576,7575.757576,38,131,75.2,50.93819785,2594.7,0,0,0,0,0,0,0,0,1,94.0,38.0,131.0,64,0,0,0,0,0,0,2,76,2,262,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,246,2,2,72,196,36,36,36.0,0.0,98,98,98.0,0.0,1089430.894,16260.1626,82.0,58.88972746,150,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,8130.081301,8130.081301,36,98,60.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,76.0,36.0,98.0,64,0,0,0,0,0,0,2,72,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,8032160,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,1452.037808,1.493994144,730196.3636,2007703.365,6659239,2,6680023,954289.0,2515650.206,6659239,2,1352839,450946.3333,780409.0668,1352085,4,0,0,0,0,172,92,0.995996096,0.497998048,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,20044.0,0.0,20044,20044,6659239.0,0.0,6659239,6659239,1
80,154284,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2188.714486,75399.91185,58.33398149,19285.5,54058.6028,153073,2,760,380.0,432.7493501,686,74,154186,30837.2,68332.60696,153073,2,0,0,0,0,72,132,19.4446605,38.88932099,0,4380,1163.3,1911.191138,3652651.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,460,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,373913.0435,8695.652174,153.3333333,183.3093924,365,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,40,40,4347.826087,4347.826087,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,83924288,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,138.9704968,0.154901523,6993690.667,21000000.0,73100000,1,82900000,11800000.0,27200000.0,73100000,1,1027049,256762.25,512895.9909,1026106,4,0,0,0,0,172,112,0.095324014,0.059577509,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1006.0,0.0,1006,1006,41400000.0,44700000.0,73100000,9823595,1
80,1269029,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,9162.123167,7.09203651,158628.625,447029.6537,1264967,16,3559,1779.5,2240.82139,3364,195,1269011,253802.2,565260.2832,1264967,16,0,0,0,0,72,132,2.36401217,4.72802434,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
65092,82220429,6,9,12976,56,4380,0,2162.666667,2011.662165,20,0,6.222222222,5.783117191,158.5007541,0.182436411,5872887.786,21600000.0,80900000,1,82200000,16400000.0,36700000.0,82000000,158,82000000,10300000.0,28500000.0,80900000,1,1,0,0,0,132,204,0.072974565,0.109461847,0,4380,900.4375,1575.125898,2481021.596,0,1,0,0,1,1,0,0,1,960.4666667,2162.666667,6.222222222,132,0,0,0,0,0,0,6,12976,9,56,229,256,4,20,1159478.0,0.0,1159478,1159478,80900000.0,0.0,80900000,80900000,0
80,92619134,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,125.9243042,0.151156671,7124548.769,23300000.0,84300000,1,92000000,13100000.0,31500000.0,84300000,1,666182,133236.4,297302.1226,665066,3,0,0,0,0,172,132,0.086375241,0.064781431,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1010.0,0.0,1010,1010,46000000.0,54200000.0,84300000,7680813,1
80,5101091,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.78414598,1700363.667,2911399.902,5062084,95,5101091,2550545.5,3551851.809,5062084,39007,0,0.0,0.0,0,0,0,0,0,0,104,40,0.588109485,0.196036495,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,9430786,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.544856813,0.424142802,3143595.333,5442245.4,9427759,1007,9430786,3143595.333,5442245.4,9427759,1007,0,0.0,0.0,0,0,0,0,0,0,80,0,0.424142802,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3027.0,0.0,3027,3027,9427759.0,0.0,9427759,9427759,1
80,474756,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,24490.47511,16.85076123,67822.28571,177865.6935,471178,60,2921,1460.5,1850.498446,2769,152,474694,118673.5,235006.2625,471178,193,0,0,0,0,72,112,6.319035462,10.53172577,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,149,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1073825.503,26845.63758,49.66666667,79.09698688,141,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,13422.81879,13422.81879,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
28279,49427,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,728.346855,121.3911425,9885.4,12729.59702,26066,273,0,0.0,0.0,0,0,28093,7023.25,12706.06822,26066,273,0,0,0,0,20,100,20.23185708,101.1592854,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,977347,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,11896.49122,9.208602472,122168.375,341863.2056,968206,14,8604,4302.0,5853.429935,8441,163,977333,195466.6,431990.0805,968206,50,0,0,0,0,72,132,3.069534157,6.139068315,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,167,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1149700.599,23952.09581,55.66666667,91.22134253,161,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11976.0479,11976.0479,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
57571,5323746,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,7.88918179,1.314863632,887291.0,2154623.089,5285347,1,0,0.0,0.0,0,0,5312858,1062571.6,2360630.456,5285347,1,0,0,0,0,20,120,0.187837662,1.12702597,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,38399.0,0.0,38399,38399,5285347.0,0.0,5285347,5285347,0
80,97609327,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,119.4250627,0.133183994,8134110.583,26900000.0,93400000,1,97400000,13900000.0,35100000.0,93400000,1,224917,56229.25,93543.19793,195076,149,0,0,0,0,172,112,0.081959381,0.051224613,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3961947.0,0.0,3961947,3961947,93400000.0,0.0,93400000,93400000,1
80,93798,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,124021.8342,74.6284569,15633.0,37789.2162,92769,63,738,369.0,432.7493501,675,63,93688,31229.33333,53295.61132,92769,187,0,0,0,0,72,92,31.98362438,42.64483251,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
60697,35,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,541,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,746765.2495,7393.715342,180.3333333,270.1135564,491,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,3696.857671,3696.857671,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,139,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14388.48921,139.0,0.0,139,139,139,139.0,0.0,139,139,0,0.0,0.0,0,0,0,0,0,0,64,0,14388.48921,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,30327,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
49491,10061516,5,8,11607,56,8760,0,2321.4,3802.315321,20,0,7.0,5.656854249,1159.169254,1.292051814,838459.6667,2445976.796,8495708,1,10100000,2515379.0,4124189.017,8618257,190,8616227,1230889.571,3203653.332,8495708,1,0,0,0,0,112,172,0.496943005,0.795108809,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,1,0,0,1,897.6153846,2321.4,7.0,112,0,0,0,0,0,0,5,11607,8,56,229,256,3,20,122524.0,0.0,122524,122524,8495708.0,0.0,8495708,8495708,0
443,15511685,10,9,1269,6337,918,0,126.9,285.4822236,2920,0,704.1111111,1117.588301,490.3400243,1.224883048,861760.2778,2532970.726,9891316,3,10500000,1168262.222,3271953.935,9891316,215,15500000,1933735.0,3695415.59,10000000,3,0,0,0,0,212,204,0.644675288,0.58020776,0,2920,380.3,809.6768751,655576.6421,0,0,0,1,0,0,0,0,0,400.3157895,126.9,704.1111111,212,0,0,0,0,0,0,10,1269,9,6337,8192,12,9,20,623044.0,0.0,623044,623044,9891316.0,0.0,9891316,9891316,0
443,385995,17,14,851,15710,198,0,50.05882353,71.55371286,2920,0,1122.142857,973.2815908,42904.70084,80.31192114,12866.5,34403.02505,115020,1,385995,24124.6875,46988.85081,128379,2,270060,20773.84615,46498.11869,134209,3,0,0,0,0,352,292,44.04202127,36.26989987,0,2920,517.53125,832.740326,693456.4506,0,0,0,1,0,0,0,0,0,534.2258065,50.05882353,1122.142857,352,0,0,0,0,0,0,17,851,14,15710,8192,32,16,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,10870715,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.759708078,0.459951346,2717678.75,5434692.186,10900000,4,10900000,2717678.75,5434692.186,10900000,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.459951346,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,998.0,0.0,998,998,10900000.0,0.0,10900000,10900000,1
80,5486911,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.467557247,0.911259541,1371727.75,2741453.622,5483908,1,5486911,1371727.75,2741453.622,5483908,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.911259541,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3003.0,0.0,3003,3003,5483908.0,0.0,5483908,5483908,1
443,6490399,8,6,374,3535,193,0,46.75,72.45244746,1460,0,589.1666667,688.5196923,602.2742207,2.157032256,499261.4615,1526649.547,5566909,49,6490399,927199.8571,2049536.514,5566909,49,756944,151388.8,227823.9093,517422,50,0,0,0,0,172,132,1.232589861,0.924442396,0,1460,260.6,499.1811581,249181.8286,0,0,0,1,0,0,0,0,0,279.2142857,46.75,589.1666667,172,0,0,0,0,0,0,8,374,6,3535,8192,60,7,20,923441.0,0.0,923441,923441,5566909.0,0.0,5566909,5566909,0
80,1733994,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,13.84087834,2.306813057,577998.0,1001117.573,1733989,1,1733994,577998.0,1001117.573,1733989,1,0,0.0,0.0,0,0,0,0,0,0,80,0,2.306813057,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,167,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1197604.79,23952.09581,55.66666667,55.89573627,115,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,11976.0479,11976.0479,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,64,0,0,0,0,0,0,2,84,2,116,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6625849,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.622177324,0.603696221,2208616.333,3824554.959,6624832,346,6625849,2208616.333,3824554.959,6624832,346,0,0.0,0.0,0,0,0,0,0,0,80,0,0.603696221,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1017.0,0.0,1017,1017,6624832.0,0.0,6624832,6624832,1
57910,18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1291883,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,9000.041025,5.418447336,215313.8333,523534.5565,1283959,83,7654,3827.0,4856.409373,7261,393,1291800,430600.0,739040.0183,1283959,184,0,0,0,0,72,92,2.322191716,3.096255621,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,7370848,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.256070401,0.5426784,2456949.333,4254697.678,7369851,3,7370848,2456949.333,4254697.678,7369851,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.5426784,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,997.0,0.0,997,997,7369851.0,0.0,7369851,7369851,1
80,10053800,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.983946369,0.497324395,2513450.0,5024891.399,10100000,2,10100000,2513450.0,5024891.399,10100000,2,0,0.0,0.0,0,0,0,0,0,0,100,0,0.497324395,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3013.0,0.0,3013,3013,10100000.0,0.0,10100000,10100000,1
80,12011695,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.998052731,0.333008789,4003898.333,6930630.571,12000000,1006,12000000,4003898.333,6930630.571,12000000,1006,0,0.0,0.0,0,0,0,0,0,0,80,0,0.333008789,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4994.0,0.0,4994,4994,12000000.0,0.0,12000000,12000000,1
80,2012546,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.90649158,2.484415263,503136.5,1005086.404,2010766,259,2012546,503136.5,1005086.404,2010766,259,0,0.0,0.0,0,0,0,0,0,0,100,0,2.484415263,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1176990,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,20.39099737,3.398499562,392330.0,678669.6492,1175990,4,1176990,392330.0,678669.6492,1175990,4,0,0.0,0.0,0,0,0,0,0,0,80,0,3.398499562,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,3429510,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.747605343,1.457934224,857377.5,1713724.371,3427964,216,3429510,857377.5,1713724.371,3427964,216,0,0.0,0.0,0,0,0,0,0,0,100,0,1.457934224,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,90655562,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,128.6517864,0.165461442,6475397.286,23400000.0,87600000,1,90400000,11300000.0,30800000.0,87600000,1,304049,60809.8,122630.0379,279391,16,0,0,0,0,192,132,0.099276865,0.066184577,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,2782991.0,0.0,2782991,2782991,87600000.0,0.0,87600000,87600000,1
49843,51182,6,2,11601,26,7300,0,1933.5,2864.553281,20,6,13.0,9.899494937,227169.7081,156.304951,7311.714286,12460.26479,30189,18,51182,10236.4,14208.26757,30189,18,577,577.0,0.0,577,577,0,0,0,0,144,40,117.2287132,39.07623774,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,0,1453.375,1933.5,13.0,144,0,0,0,0,0,0,6,11601,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
